Year,Violation_Group,Category,Value,Category_Group
2022,UNL/USE/DL,FHP_Count,36,Original Violations
2022,NO/IMP/EXP TAG,FHP_Count,247,Original Violations
2022,OTHER CRIME,FHP_Count,137,Original Violations
2022,SPD POST ZONE,FHP_Count,16334,Original Violations
2022,SPD /TO F/COND,FHP_Count,78,Original Violations
2022,CARELESS DR,FHP_Count,2775,Original Violations
2022,UNK DR/DL/SUS/RV,FHP_Count,1418,Original Violations
2022,FL/YLD/R-O-W,FHP_Count,1169,Original Violations
2022,R/STOP SIGN,FHP_Count,13,Original Violations
2022,RED LIGHT CAMERA,FHP_Count,12,Original Violations
2022,RAN RED LIGHT,FHP_Count,136,Original Violations
2022,TR/CNTL/DEV,FHP_Count,874,Original Violations
2022,IMP TURN,FHP_Count,38,Original Violations
2022,F/T/S SCHOOL BUS,FHP_Count,7,Original Violations
2022,IMP PASSING,FHP_Count,303,Original Violations
2022,FOLLOW/CLOSE,FHP_Count,367,Original Violations
2022,W/SIDE OF RD,FHP_Count,123,Original Violations
2022,IMP LANE CHG,FHP_Count,1015,Original Violations
2022,IMP BACKING,FHP_Count,23,Original Violations
2022,TEXT/DRIVING(M),FHP_Count,2,Original Violations
2022,DR/W-O/LIGHT,FHP_Count,24,Original Violations
2022,FAIL/DIM/LIGHTS,FHP_Count,5,Original Violations
2022,CHILD RESTRAINT,FHP_Count,62,Original Violations
2022,TOLL VIOLATIONS,FHP_Count,3,Original Violations
2022,OTHER MOV,FHP_Count,5275,Original Violations
2022,LOAD/LEAK/DP,FHP_Count,46,Original Violations
2022,IMP PARKING,FHP_Count,142,Original Violations
2022,NO HELMET,FHP_Count,1,Original Violations
2022,DEF/UNSAFE EQUIP,FHP_Count,588,Original Violations
2022,SEAT BELT VIOL,FHP_Count,1730,Original Violations
2022,EXP/FAIL DISP DL,FHP_Count,974,Original Violations
2022,EXP/FAIL DISP TAG,FHP_Count,3290,Original Violations
2022,NO PROOF OF INSUR.,FHP_Count,1775,Original Violations
2022,TEXTING/DRIVING,FHP_Count,120,Original Violations
2022,BICYCLE/PED,FHP_Count,28,Original Violations
2022,OTHER,FHP_Count,838,Original Violations
2023,DUI,FHP_Count,197,Original Violations
2023,RECKLESS DR,FHP_Count,89,Original Violations
2023,LV SCENE ACC,FHP_Count,119,Original Violations
2023,FLEEING,FHP_Count,31,Original Violations
2023,RACING ON HWY,FHP_Count,5,Original Violations
2023,NO/IMP/EXP DL,FHP_Count,1249,Original Violations
2023,DR/DL/SUS/RV,FHP_Count,727,Original Violations
2023,VIO/DL/REST,FHP_Count,3,Original Violations
2023,UNL/USE/DL,FHP_Count,29,Original Violations
2023,NO/IMP/EXP TAG,FHP_Count,298,Original Violations
2023,OTHER CRIME,FHP_Count,125,Original Violations
2023,SPD POST ZONE,FHP_Count,12381,Original Violations
2023,SPD /TO F/COND,FHP_Count,129,Original Violations
2023,CARELESS DR,FHP_Count,2810,Original Violations
2023,UNK DR/DL/SUS/RV,FHP_Count,1064,Original Violations
2023,FL/YLD/R-O-W,FHP_Count,935,Original Violations
2023,R/STOP SIGN,FHP_Count,10,Original Violations
2023,RED LIGHT CAMERA,FHP_Count,8,Original Violations
2023,RAN RED LIGHT,FHP_Count,109,Original Violations
2023,TR/CNTL/DEV,FHP_Count,830,Original Violations
2023,IMP TURN,FHP_Count,50,Original Violations
2023,F/T/S SCHOOL BUS,FHP_Count,9,Original Violations
2023,IMP PASSING,FHP_Count,284,Original Violations
2023,FOLLOW/CLOSE,FHP_Count,436,Original Violations
2023,W/SIDE OF RD,FHP_Count,123,Original Violations
2023,IMP LANE CHG,FHP_Count,1112,Original Violations
2023,IMP BACKING,FHP_Count,18,Original Violations
2023,TEXT/DRIVING(M),FHP_Count,2,Original Violations
2023,DR/W-O/LIGHT,FHP_Count,16,Original Violations
2023,FAIL/DIM/LIGHTS,FHP_Count,0,Original Violations
2023,CHILD RESTRAINT,FHP_Count,72,Original Violations
2023,TOLL VIOLATIONS,FHP_Count,10,Original Violations
2023,OTHER MOV,FHP_Count,3584,Original Violations
2023,LOAD/LEAK/DP,FHP_Count,29,Original Violations
2023,IMP PARKING,FHP_Count,251,Original Violations
2023,NO HELMET,FHP_Count,3,Original Violations
2023,DEF/UNSAFE EQUIP,FHP_Count,344,Original Violations
2023,SEAT BELT VIOL,FHP_Count,1585,Original Violations
2023,EXP/FAIL DISP DL,FHP_Count,713,Original Violations
2023,EXP/FAIL DISP TAG,FHP_Count,3178,Original Violations
2023,NO PROOF OF INSUR.,FHP_Count,1844,Original Violations
2023,TEXTING/DRIVING,FHP_Count,101,Original Violations
2023,BICYCLE/PED,FHP_Count,34,Original Violations
2023,OTHER,FHP_Count,946,Original Violations
2011,DUI,City_Police_Count,1532,Original Violations
2011,RECKLESS DR,City_Police_Count,92,Original Violations
2011,LV SCENE ACC,City_Police_Count,536,Original Violations
2011,FLEEING,City_Police_Count,160,Original Violations
2011,RACING ON HWY,City_Police_Count,20,Original Violations
2011,NO/IMP/EXP DL,City_Police_Count,4412,Original Violations
2011,DR/DL/SUS/RV,City_Police_Count,7045,Original Violations
2011,VIO/DL/REST,City_Police_Count,73,Original Violations
2011,UNL/USE/DL,City_Police_Count,99,Original Violations
2011,NO/IMP/EXP TAG,City_Police_Count,2121,Original Violations
2011,OTHER CRIME,City_Police_Count,2096,Original Violations
2011,SPD POST ZONE,City_Police_Count,26771,Original Violations
2011,SPD /TO F/COND,City_Police_Count,162,Original Violations
2011,CARELESS DR,City_Police_Count,3454,Original Violations
2011,UNK DR/DL/SUS/RV,City_Police_Count,2745,Original Violations
2011,FL/YLD/R-O-W,City_Police_Count,2494,Original Violations
2011,R/STOP SIGN,City_Police_Count,2515,Original Violations
2011,RED LIGHT CAMERA,City_Police_Count,9439,Original Violations
2011,RAN RED LIGHT,City_Police_Count,3407,Original Violations
2011,TR/CNTL/DEV,City_Police_Count,2748,Original Violations
2011,IMP TURN,City_Police_Count,1126,Original Violations
2011,F/T/S SCHOOL BUS,City_Police_Count,134,Original Violations
2011,IMP PASSING,City_Police_Count,437,Original Violations
2011,FOLLOW/CLOSE,City_Police_Count,520,Original Violations
2011,W/SIDE OF RD,City_Police_Count,412,Original Violations
2011,IMP LANE CHG,City_Police_Count,1273,Original Violations
2011,IMP BACKING,City_Police_Count,660,Original Violations
2011,DR/W-O/LIGHT,City_Police_Count,491,Original Violations
2011,FAIL/DIM/LIGHTS,City_Police_Count,126,Original Violations
2011,CHILD RESTRAINT,City_Police_Count,557,Original Violations
2011,TOLL VIOLATIONS,City_Police_Count,0,Original Violations
2011,OTHER MOV,City_Police_Count,2318,Original Violations
2011,LOAD/LEAK/DP,City_Police_Count,13,Original Violations
2011,IMP PARKING,City_Police_Count,361,Original Violations
2011,NO HELMET,City_Police_Count,181,Original Violations
2011,DEF/UNSAFE EQUIP,City_Police_Count,2836,Original Violations
2011,SEAT BELT VIOL,City_Police_Count,12909,Original Violations
2011,EXP/FAIL DISP DL,City_Police_Count,3193,Original Violations
2011,EXP/FAIL DISP TAG,City_Police_Count,9021,Original Violations
2011,NO PROOF OF INSUR.,City_Police_Count,10073,Original Violations
2011,BICYCLE/PED,City_Police_Count,708,Original Violations
2011,OTHER,City_Police_Count,2050,Original Violations
2012,DUI,City_Police_Count,1491,Original Violations
2012,RECKLESS DR,City_Police_Count,127,Original Violations
2012,LV SCENE ACC,City_Police_Count,535,Original Violations
2012,FLEEING,City_Police_Count,169,Original Violations
2012,RACING ON HWY,City_Police_Count,17,Original Violations
2012,NO/IMP/EXP DL,City_Police_Count,3754,Original Violations
2012,DR/DL/SUS/RV,City_Police_Count,7143,Original Violations
2012,VIO/DL/REST,City_Police_Count,89,Original Violations
2012,UNL/USE/DL,City_Police_Count,92,Original Violations
2012,NO/IMP/EXP TAG,City_Police_Count,1881,Original Violations
2012,OTHER CRIME,City_Police_Count,2938,Original Violations
2012,SPD POST ZONE,City_Police_Count,23311,Original Violations
2012,SPD /TO F/COND,City_Police_Count,173,Original Violations
2012,CARELESS DR,City_Police_Count,3374,Original Violations
2012,UNK DR/DL/SUS/RV,City_Police_Count,2951,Original Violations
2012,FL/YLD/R-O-W,City_Police_Count,2374,Original Violations
2012,R/STOP SIGN,City_Police_Count,2866,Original Violations
2012,RED LIGHT CAMERA,City_Police_Count,19845,Original Violations
2012,RAN RED LIGHT,City_Police_Count,4154,Original Violations
2012,TR/CNTL/DEV,City_Police_Count,1730,Original Violations
2012,IMP TURN,City_Police_Count,861,Original Violations
2012,F/T/S SCHOOL BUS,City_Police_Count,108,Original Violations
2012,IMP PASSING,City_Police_Count,383,Original Violations
2012,FOLLOW/CLOSE,City_Police_Count,514,Original Violations
2012,W/SIDE OF RD,City_Police_Count,402,Original Violations
2012,IMP LANE CHG,City_Police_Count,1150,Original Violations
2012,IMP BACKING,City_Police_Count,667,Original Violations
2012,DR/W-O/LIGHT,City_Police_Count,525,Original Violations
2012,FAIL/DIM/LIGHTS,City_Police_Count,82,Original Violations
2012,CHILD RESTRAINT,City_Police_Count,507,Original Violations
2012,TOLL VIOLATIONS,City_Police_Count,8,Original Violations
2012,OTHER MOV,City_Police_Count,1994,Original Violations
2012,LOAD/LEAK/DP,City_Police_Count,12,Original Violations
2012,IMP PARKING,City_Police_Count,300,Original Violations
2012,NO HELMET,City_Police_Count,176,Original Violations
2012,DEF/UNSAFE EQUIP,City_Police_Count,2695,Original Violations
2012,SEAT BELT VIOL,City_Police_Count,11467,Original Violations
2012,EXP/FAIL DISP DL,City_Police_Count,2711,Original Violations
2012,EXP/FAIL DISP TAG,City_Police_Count,8512,Original Violations
2012,NO PROOF OF INSUR.,City_Police_Count,9062,Original Violations
2012,BICYCLE/PED,City_Police_Count,499,Original Violations
2012,OTHER,City_Police_Count,2009,Original Violations
2013,DUI,City_Police_Count,1422,Original Violations
2013,RECKLESS DR,City_Police_Count,159,Original Violations
2013,LV SCENE ACC,City_Police_Count,544,Original Violations
2013,FLEEING,City_Police_Count,142,Original Violations
2013,RACING ON HWY,City_Police_Count,9,Original Violations
2013,NO/IMP/EXP DL,City_Police_Count,4285,Original Violations
2013,DR/DL/SUS/RV,City_Police_Count,6612,Original Violations
2013,VIO/DL/REST,City_Police_Count,77,Original Violations
2013,UNL/USE/DL,City_Police_Count,128,Original Violations
2013,NO/IMP/EXP TAG,City_Police_Count,2055,Original Violations
2013,OTHER CRIME,City_Police_Count,2707,Original Violations
2013,SPD POST ZONE,City_Police_Count,22077,Original Violations
2013,SPD /TO F/COND,City_Police_Count,103,Original Violations
2013,CARELESS DR,City_Police_Count,3582,Original Violations
2013,UNK DR/DL/SUS/RV,City_Police_Count,3022,Original Violations
2013,FL/YLD/R-O-W,City_Police_Count,1904,Original Violations
2013,R/STOP SIGN,City_Police_Count,2540,Original Violations
2013,RED LIGHT CAMERA,City_Police_Count,16469,Original Violations
2013,RAN RED LIGHT,City_Police_Count,3833,Original Violations
2013,TR/CNTL/DEV,City_Police_Count,1630,Original Violations
2013,IMP TURN,City_Police_Count,840,Original Violations
2013,F/T/S SCHOOL BUS,City_Police_Count,87,Original Violations
2013,IMP PASSING,City_Police_Count,353,Original Violations
2013,FOLLOW/CLOSE,City_Police_Count,569,Original Violations
2013,W/SIDE OF RD,City_Police_Count,474,Original Violations
2013,IMP LANE CHG,City_Police_Count,1102,Original Violations
2013,IMP BACKING,City_Police_Count,607,Original Violations
2013,DR/W-O/LIGHT,City_Police_Count,548,Original Violations
2013,FAIL/DIM/LIGHTS,City_Police_Count,69,Original Violations
2013,CHILD RESTRAINT,City_Police_Count,478,Original Violations
2013,TOLL VIOLATIONS,City_Police_Count,7,Original Violations
2013,OTHER MOV,City_Police_Count,1674,Original Violations
2013,LOAD/LEAK/DP,City_Police_Count,17,Original Violations
2013,IMP PARKING,City_Police_Count,341,Original Violations
2013,NO HELMET,City_Police_Count,184,Original Violations
2013,DEF/UNSAFE EQUIP,City_Police_Count,2911,Original Violations
2013,SEAT BELT VIOL,City_Police_Count,6929,Original Violations
2013,EXP/FAIL DISP DL,City_Police_Count,2295,Original Violations
2013,EXP/FAIL DISP TAG,City_Police_Count,9180,Original Violations
2013,NO PROOF OF INSUR.,City_Police_Count,9977,Original Violations
2013,BICYCLE/PED,City_Police_Count,495,Original Violations
2013,OTHER,City_Police_Count,2026,Original Violations
2014,DUI,City_Police_Count,1215,Original Violations
2014,RECKLESS DR,City_Police_Count,158,Original Violations
2014,LV SCENE ACC,City_Police_Count,589,Original Violations
2014,FLEEING,City_Police_Count,168,Original Violations
2014,RACING ON HWY,City_Police_Count,22,Original Violations
2014,NO/IMP/EXP DL,City_Police_Count,4193,Original Violations
2014,DR/DL/SUS/RV,City_Police_Count,6023,Original Violations
2014,VIO/DL/REST,City_Police_Count,61,Original Violations
2014,UNL/USE/DL,City_Police_Count,121,Original Violations
2014,NO/IMP/EXP TAG,City_Police_Count,1725,Original Violations
2014,OTHER CRIME,City_Police_Count,2821,Original Violations
2014,SPD POST ZONE,City_Police_Count,23384,Original Violations
2014,SPD /TO F/COND,City_Police_Count,131,Original Violations
2014,CARELESS DR,City_Police_Count,3640,Original Violations
2014,UNK DR/DL/SUS/RV,City_Police_Count,3175,Original Violations
2014,FL/YLD/R-O-W,City_Police_Count,2396,Original Violations
2014,R/STOP SIGN,City_Police_Count,2670,Original Violations
2014,RED LIGHT CAMERA,City_Police_Count,19036,Original Violations
2014,RAN RED LIGHT,City_Police_Count,3239,Original Violations
2014,TR/CNTL/DEV,City_Police_Count,1646,Original Violations
2014,IMP TURN,City_Police_Count,742,Original Violations
2014,F/T/S SCHOOL BUS,City_Police_Count,104,Original Violations
2014,IMP PASSING,City_Police_Count,388,Original Violations
2014,FOLLOW/CLOSE,City_Police_Count,556,Original Violations
2014,W/SIDE OF RD,City_Police_Count,441,Original Violations
2014,IMP LANE CHG,City_Police_Count,1102,Original Violations
2014,IMP BACKING,City_Police_Count,586,Original Violations
2014,DR/W-O/LIGHT,City_Police_Count,477,Original Violations
2014,FAIL/DIM/LIGHTS,City_Police_Count,91,Original Violations
2014,CHILD RESTRAINT,City_Police_Count,480,Original Violations
2014,TOLL VIOLATIONS,City_Police_Count,1,Original Violations
2014,OTHER MOV,City_Police_Count,1546,Original Violations
2014,LOAD/LEAK/DP,City_Police_Count,14,Original Violations
2014,IMP PARKING,City_Police_Count,302,Original Violations
2014,NO HELMET,City_Police_Count,215,Original Violations
2014,DEF/UNSAFE EQUIP,City_Police_Count,2439,Original Violations
2014,SEAT BELT VIOL,City_Police_Count,6086,Original Violations
2014,EXP/FAIL DISP DL,City_Police_Count,2373,Original Violations
2014,EXP/FAIL DISP TAG,City_Police_Count,8638,Original Violations
2014,NO PROOF OF INSUR.,City_Police_Count,8889,Original Violations
2014,BICYCLE/PED,City_Police_Count,610,Original Violations
2014,OTHER,City_Police_Count,1969,Original Violations
2015,DUI,City_Police_Count,1008,Original Violations
2015,RECKLESS DR,City_Police_Count,174,Original Violations
2015,LV SCENE ACC,City_Police_Count,483,Original Violations
2015,FLEEING,City_Police_Count,157,Original Violations
2015,RACING ON HWY,City_Police_Count,14,Original Violations
2015,NO/IMP/EXP DL,City_Police_Count,4326,Original Violations
2015,DR/DL/SUS/RV,City_Police_Count,5806,Original Violations
2015,VIO/DL/REST,City_Police_Count,38,Original Violations
2015,UNL/USE/DL,City_Police_Count,102,Original Violations
2015,NO/IMP/EXP TAG,City_Police_Count,1690,Original Violations
2015,OTHER CRIME,City_Police_Count,2897,Original Violations
2015,SPD POST ZONE,City_Police_Count,17032,Original Violations
2015,SPD /TO F/COND,City_Police_Count,110,Original Violations
2015,CARELESS DR,City_Police_Count,3490,Original Violations
2015,UNK DR/DL/SUS/RV,City_Police_Count,3078,Original Violations
2015,FL/YLD/R-O-W,City_Police_Count,2645,Original Violations
2015,R/STOP SIGN,City_Police_Count,2212,Original Violations
2015,RED LIGHT CAMERA,City_Police_Count,4747,Original Violations
2015,RAN RED LIGHT,City_Police_Count,2759,Original Violations
2015,TR/CNTL/DEV,City_Police_Count,1778,Original Violations
2015,IMP TURN,City_Police_Count,686,Original Violations
2015,F/T/S SCHOOL BUS,City_Police_Count,63,Original Violations
2015,IMP PASSING,City_Police_Count,349,Original Violations
2015,FOLLOW/CLOSE,City_Police_Count,604,Original Violations
2015,W/SIDE OF RD,City_Police_Count,479,Original Violations
2015,IMP LANE CHG,City_Police_Count,972,Original Violations
2015,IMP BACKING,City_Police_Count,640,Original Violations
2015,DR/W-O/LIGHT,City_Police_Count,372,Original Violations
2015,FAIL/DIM/LIGHTS,City_Police_Count,64,Original Violations
2015,CHILD RESTRAINT,City_Police_Count,370,Original Violations
2015,TOLL VIOLATIONS,City_Police_Count,0,Original Violations
2015,OTHER MOV,City_Police_Count,1410,Original Violations
2015,LOAD/LEAK/DP,City_Police_Count,14,Original Violations
2015,IMP PARKING,City_Police_Count,296,Original Violations
2015,NO HELMET,City_Police_Count,194,Original Violations
2015,DEF/UNSAFE EQUIP,City_Police_Count,1880,Original Violations
2015,SEAT BELT VIOL,City_Police_Count,4330,Original Violations
2015,EXP/FAIL DISP DL,City_Police_Count,1839,Original Violations
2015,EXP/FAIL DISP TAG,City_Police_Count,6498,Original Violations
2015,NO PROOF OF INSUR.,City_Police_Count,6392,Original Violations
2015,BICYCLE/PED,City_Police_Count,550,Original Violations
2015,OTHER,City_Police_Count,1479,Original Violations
2016,DUI,City_Police_Count,938,Original Violations
2016,RECKLESS DR,City_Police_Count,150,Original Violations
2016,LV SCENE ACC,City_Police_Count,499,Original Violations
2016,FLEEING,City_Police_Count,156,Original Violations
2016,RACING ON HWY,City_Police_Count,5,Original Violations
2016,NO/IMP/EXP DL,City_Police_Count,3981,Original Violations
2016,DR/DL/SUS/RV,City_Police_Count,4723,Original Violations
2016,VIO/DL/REST,City_Police_Count,31,Original Violations
2016,UNL/USE/DL,City_Police_Count,76,Original Violations
2016,NO/IMP/EXP TAG,City_Police_Count,1603,Original Violations
2016,OTHER CRIME,City_Police_Count,3489,Original Violations
2016,SPD POST ZONE,City_Police_Count,15575,Original Violations
2016,SPD /TO F/COND,City_Police_Count,92,Original Violations
2016,CARELESS DR,City_Police_Count,3271,Original Violations
2016,UNK DR/DL/SUS/RV,City_Police_Count,2577,Original Violations
2016,FL/YLD/R-O-W,City_Police_Count,1863,Original Violations
2016,R/STOP SIGN,City_Police_Count,2166,Original Violations
2016,RED LIGHT CAMERA,City_Police_Count,10345,Original Violations
2016,RAN RED LIGHT,City_Police_Count,2022,Original Violations
2016,TR/CNTL/DEV,City_Police_Count,2181,Original Violations
2016,IMP TURN,City_Police_Count,630,Original Violations
2016,F/T/S SCHOOL BUS,City_Police_Count,67,Original Violations
2016,IMP PASSING,City_Police_Count,281,Original Violations
2016,FOLLOW/CLOSE,City_Police_Count,530,Original Violations
2016,W/SIDE OF RD,City_Police_Count,378,Original Violations
2016,IMP LANE CHG,City_Police_Count,771,Original Violations
2016,IMP BACKING,City_Police_Count,508,Original Violations
2016,TEXT/DRIVING(M),City_Police_Count,0,Original Violations
2016,DR/W-O/LIGHT,City_Police_Count,297,Original Violations
2016,FAIL/DIM/LIGHTS,City_Police_Count,72,Original Violations
2016,CHILD RESTRAINT,City_Police_Count,275,Original Violations
2016,TOLL VIOLATIONS,City_Police_Count,0,Original Violations
2016,OTHER MOV,City_Police_Count,1245,Original Violations
2016,LOAD/LEAK/DP,City_Police_Count,12,Original Violations
2016,IMP PARKING,City_Police_Count,339,Original Violations
2016,NO HELMET,City_Police_Count,161,Original Violations
2016,DEF/UNSAFE EQUIP,City_Police_Count,1530,Original Violations
2016,SEAT BELT VIOL,City_Police_Count,3023,Original Violations
2016,EXP/FAIL DISP DL,City_Police_Count,1490,Original Violations
2016,EXP/FAIL DISP TAG,City_Police_Count,5467,Original Violations
2016,NO PROOF OF INSUR.,City_Police_Count,5454,Original Violations
2016,TEXTING/DRIVING,City_Police_Count,41,Original Violations
2016,BICYCLE/PED,City_Police_Count,370,Original Violations
2016,OTHER,City_Police_Count,1345,Original Violations
2017,DUI,City_Police_Count,901,Original Violations
2017,RECKLESS DR,City_Police_Count,151,Original Violations
2017,LV SCENE ACC,City_Police_Count,485,Original Violations
2017,FLEEING,City_Police_Count,164,Original Violations
2017,RACING ON HWY,City_Police_Count,10,Original Violations
2017,NO/IMP/EXP DL,City_Police_Count,3386,Original Violations
2017,DR/DL/SUS/RV,City_Police_Count,4202,Original Violations
2017,VIO/DL/REST,City_Police_Count,8,Original Violations
2017,UNL/USE/DL,City_Police_Count,78,Original Violations
2017,NO/IMP/EXP TAG,City_Police_Count,1625,Original Violations
2017,OTHER CRIME,City_Police_Count,3257,Original Violations
